0.085316,0.092857,0.098415,0.205259,0.074524,0.098965,0.184943,0.269845,0.285897,0.178429,0.281588,0.249214,0.810854,0.810854,0.027363,0.125523,0.245314,0.024362,0.129578,0.218791,0.199267,0.219742,0.172283,0.322603,0.173565,0.758833,0.758833,0.108269,0.226630,0.050344,0.112923,0.199106,0.215486,0.237712,0.199620,0.346938,0.187244,0.779264,0.779264,0.119860,0.134882,0.005484,0.094143,0.323402,0.344868,0.272111,0.376714,0.295513,0.884155,0.884155,0.254239,0.116107,0.029347,0.442089,0.464183,0.383688,0.459256,0.413131,1.004014,1.004014,0.138247,0.229024,0.197925,0.216066,0.150328,0.298253,0.175446,0.750431,0.750431,0.090987,0.327829,0.349117,0.273901,0.375930,0.300142,0.887963,0.887963,0.414340,0.436817,0.362811,0.448118,0.384984,0.977601,0.977601,0.027846,0.185778,0.364283,0.034489,0.567965,0.567965,0.183819,0.357024,0.062223,0.543061,0.543061,0.183015,0.189790,0.648795,0.648795,0.372012,0.719666,0.719666,0.600676,0.600676,0.000000,0.000000
0.000000,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.853173,0.868136,1.002165,0.000000,0.833132,0.921809,0.991269,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.853173,0.868136,1.002165,0.000000,0.833132,0.921809,0.991269,0.707107,0.707107,0.000000,0.707107,0.707107,0.195764,0.198929,0.319785,0.707107,0.193000,0.360760,0.491127,0.000000,0.707107,0.000000,0.000000,0.853173,0.868136,1.002165,0.000000,0.833132,0.921809,0.991269,0.707107,0.000000,0.000000,0.853173,0.868136,1.002165,0.000000,0.833132,0.921809,0.991269,0.707107,0.707107,0.195764,0.198929,0.319785,0.707107,0.193000,0.360760,0.491127,0.000000,0.853173,0.868136,1.002165,0.000000,0.833132,0.921809,0.991269,0.853173,0.868136,1.002165,0.000000,0.833132,0.921809,0.991269,0.022033,0.150302,0.853173,0.027727,0.184198,0.319949,0.134051,0.868136,0.049719,0.196616,0.332012,1.002165,0.173776,0.220859,0.334026,0.833132,0.921809,0.991269,0.173458,0.308412,0.135751,0.000000
0.136377,0.161832,0.313458,0.442271,0.160407,0.317817,0.445108,0.430616,0.434674,0.637501,0.825903,0.433698,0.630504,0.815184,0.084574,0.195330,0.324687,0.087122,0.199916,0.328168,0.294243,0.299697,0.501557,0.689888,0.299228,0.495540,0.679730,0.155258,0.281784,0.171696,0.260471,0.383557,0.305422,0.295468,0.499497,0.686725,0.325418,0.514500,0.694005,0.129925,0.259984,0.248007,0.337147,0.189496,0.159670,0.355905,0.539766,0.230602,0.393129,0.562304,0.383662,0.334209,0.386977,0.196679,0.143391,0.278522,0.446521,0.253042,0.353532,0.496614,0.161909,0.286454,0.307648,0.327695,0.518331,0.703864,0.296071,0.490729,0.675888,0.128647,0.185043,0.225499,0.383872,0.561864,0.152340,0.336452,0.520067,0.195339,0.249428,0.337306,0.492918,0.139035,0.253530,0.425164,0.054509,0.210826,0.397704,0.057089,0.209552,0.389053,0.204413,0.392482,0.111598,0.234353,0.403337,0.188424,0.231564,0.125678,0.218618,0.410961,0.240340,0.142088,0.196893,0.381977,0.185312,0.000000
0.671376,0.646515,0.667153,0.000000,0.646515,0.000000,0.000000,0.656862,0.662226,0.686075,1.232799,0.648379,0.682334,1.234519,0.035465,0.076113,0.671376,0.035465,0.671376,0.671376,0.068571,0.046710,0.250218,0.576434,0.091341,0.256427,0.577804,0.053528,0.646515,0.000000,0.646515,0.646515,0.091327,0.071786,0.273084,0.608364,0.111546,0.278706,0.609675,0.667153,0.053528,0.667153,0.667153,0.142146,0.121119,0.324661,0.611674,0.163574,0.330551,0.612783,0.646515,0.000000,0.000000,0.656862,0.662226,0.686075,1.232799,0.648379,0.682334,1.234519,0.646515,0.646515,0.091327,0.071786,0.273084,0.608364,0.111546,0.278706,0.609675,0.000000,0.656862,0.662226,0.686075,1.232799,0.648379,0.682334,1.234519,0.656862,0.662226,0.686075,1.232799,0.648379,0.682334,1.234519,0.021936,0.182519,0.577224,0.023220,0.188473,0.578848,0.203819,0.574589,0.045012,0.209913,0.576135,0.584864,0.161544,0.008197,0.587041,0.584484,0.591653,0.002612,0.167179,0.586185,0.593841,0.000000
0.085105,0.059709,0.065189,0.174690,0.101453,0.054440,0.205500,0.314223,0.754288,0.754288,0.754288,0.327812,0.359525,0.480265,0.030324,0.123056,0.231458,0.021964,0.115440,0.269071,0.238744,0.700456,0.700456,0.700456,0.252085,0.321209,0.470654,0.109563,0.221259,0.051546,0.100360,0.256369,0.255706,0.727750,0.727750,0.727750,0.269250,0.318998,0.458326,0.112104,0.129900,0.010760,0.146949,0.361756,0.724923,0.724923,0.724923,0.375121,0.423120,0.544944,0.233884,0.122096,0.042415,0.469110,0.725575,0.725575,0.725575,0.482231,0.534201,0.646738,0.123662,0.273051,0.235367,0.678651,0.678651,0.678651,0.248413,0.331582,0.486503,0.156027,0.353819,0.729848,0.729848,0.729848,0.367234,0.412691,0.534216,0.507604,0.756311,0.756311,0.756311,0.520847,0.563764,0.666983,0.721368,0.721368,0.721368,0.013616,0.197984,0.393990,0.000000,0.000000,0.722146,0.916821,1.110002,0.000000,0.722146,0.916821,1.110002,0.722146,0.916821,1.110002,0.200244,0.396353,0.196125,0.000000
0.628683,0.627048,0.712964,0.744817,0.628299,0.726284,0.777995,0.663332,0.677871,0.840634,1.034278,0.656907,0.842305,1.045582,0.002691,0.159168,0.265199,0.009741,0.165606,0.295386,0.222915,0.212600,0.293569,0.435080,0.244672,0.293613,0.444753,0.157986,0.263588,0.007686,0.164605,0.293921,0.225027,0.214851,0.296260,0.437521,0.246682,0.296304,0.447175,0.112488,0.150696,0.013585,0.138554,0.373284,0.359290,0.391229,0.467199,0.397006,0.390256,0.473837,0.255963,0.113132,0.035416,0.484238,0.470909,0.499967,0.554616,0.507477,0.498826,0.559774,0.157518,0.286378,0.232637,0.222338,0.301609,0.440062,0.254341,0.301602,0.449595,0.136436,0.376237,0.361640,0.387686,0.458144,0.400290,0.386627,0.464563,0.511837,0.497719,0.517809,0.559677,0.535534,0.516517,0.564138,0.021938,0.183310,0.390413,0.025771,0.185443,0.402444,0.165250,0.370882,0.046559,0.167253,0.382872,0.209147,0.198216,0.002773,0.221256,0.406911,0.206709,0.012112,0.200530,0.418996,0.218816,0.000000
0.745670,0.766612,0.000000,0.000000,0.766612,0.958560,1.057190,0.568870,0.544827,0.618662,0.747895,0.594143,0.778682,0.000000,0.027185,0.745670,0.745670,0.027185,0.217908,0.313696,0.179065,0.200858,0.254747,0.410842,0.162256,0.033142,0.745670,0.766612,0.766612,0.000000,0.203234,0.296316,0.198212,0.222462,0.281489,0.433632,0.177838,0.019056,0.766612,0.000000,0.766612,0.958560,1.057190,0.568870,0.544827,0.618662,0.747895,0.594143,0.778682,0.000000,0.766612,0.958560,1.057190,0.568870,0.544827,0.618662,0.747895,0.594143,0.778682,0.000000,0.203234,0.296316,0.198212,0.222462,0.281489,0.433632,0.177838,0.019056,0.766612,0.099555,0.396427,0.415375,0.398751,0.470647,0.379863,0.186921,0.958560,0.492761,0.513157,0.495061,0.548985,0.474141,0.281535,1.057190,0.035748,0.223955,0.425578,0.035794,0.211474,0.568870,0.200591,0.403574,0.071542,0.233910,0.544827,0.203048,0.250281,0.278792,0.618662,0.449364,0.423770,0.747895,0.193048,0.594143,0.778682,0.000000
0.000000,0.867075,0.964119,1.073764,0.867075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.867075,0.964119,1.073764,0.867075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.097279,0.207581,0.000000,0.867075,0.867075,0.867075,0.867075,0.867075,0.867075,0.867075,0.867075,0.867075,0.113112,0.097279,0.964119,0.964119,0.964119,0.964119,0.964119,0.964119,0.964119,0.964119,0.964119,0.207581,1.073764,1.073764,1.073764,1.073764,1.073764,1.073764,1.073764,1.073764,1.073764,0.867075,0.867075,0.867075,0.867075,0.867075,0.867075,0.867075,0.867075,0.867075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.772705,0.789166,0.961723,1.116137,0.750961,0.793027,0.830755,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.772705,0.789166,0.961723,1.116137,0.750961,0.793027,0.830755,0.707107,0.707107,0.000000,0.707107,0.707107,0.091925,0.122653,0.259381,0.409855,0.048405,0.162995,0.262276,0.000000,0.707107,0.000000,0.000000,0.772705,0.789166,0.961723,1.116137,0.750961,0.793027,0.830755,0.707107,0.000000,0.000000,0.772705,0.789166,0.961723,1.116137,0.750961,0.793027,0.830755,0.707107,0.707107,0.091925,0.122653,0.259381,0.409855,0.048405,0.162995,0.262276,0.000000,0.772705,0.789166,0.961723,1.116137,0.750961,0.793027,0.830755,0.772705,0.789166,0.961723,1.116137,0.750961,0.793027,0.830755,0.031877,0.190460,0.347614,0.049943,0.213531,0.315944,0.180834,0.338377,0.081800,0.242211,0.344099,0.157669,0.212498,0.272217,0.348220,0.365177,0.380744,0.427589,0.169631,0.272252,0.102670,0.000000
0.067100,0.045162,0.045460,0.828420,0.087539,0.828420,0.828420,0.269109,0.274561,0.283011,0.399549,0.278274,0.280406,0.423225,0.054710,0.083674,0.788397,0.028378,0.788397,0.788397,0.204550,0.210211,0.247871,0.395769,0.213958,0.245173,0.420030,0.030926,0.783309,0.082815,0.783309,0.783309,0.255563,0.261410,0.299054,0.433228,0.265166,0.296372,0.457233,0.795534,0.110894,0.795534,0.795534,0.286297,0.292118,0.321897,0.444910,0.295875,0.319244,0.468621,0.797207,0.000000,0.000000,0.756247,0.758601,0.937673,1.140683,0.758867,0.935724,1.163793,0.797207,0.797207,0.181591,0.187025,0.220317,0.374415,0.190737,0.217616,0.398724,0.000000,0.756247,0.758601,0.937673,1.140683,0.758867,0.935724,1.163793,0.756247,0.758601,0.937673,1.140683,0.758867,0.935724,1.163793,0.006165,0.183380,0.390190,0.009798,0.181703,0.412128,0.182102,0.389155,0.003757,0.180496,0.410932,0.207221,0.182646,0.002701,0.228833,0.389795,0.208722,0.024313,0.181085,0.411471,0.230445,0.000000
0.000000,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.508928,0.551181,0.741206,0.805513,0.470441,0.566021,0.685850,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.508928,0.551181,0.741206,0.805513,0.470441,0.566021,0.685850,0.707107,0.707107,0.000000,0.707107,0.707107,0.225198,0.209680,0.082563,0.117843,0.249153,0.210270,0.351436,0.000000,0.707107,0.000000,0.000000,0.508928,0.551181,0.741206,0.805513,0.470441,0.566021,0.685850,0.707107,0.000000,0.000000,0.508928,0.551181,0.741206,0.805513,0.470441,0.566021,0.685850,0.707107,0.707107,0.225198,0.209680,0.082563,0.117843,0.249153,0.210270,0.351436,0.000000,0.508928,0.551181,0.741206,0.805513,0.470441,0.566021,0.685850,0.508928,0.551181,0.741206,0.805513,0.470441,0.566021,0.685850,0.048906,0.236754,0.302450,0.043952,0.233784,0.435877,0.205171,0.270669,0.092804,0.261672,0.461453,0.065792,0.271392,0.286083,0.433878,0.336440,0.327795,0.451981,0.218093,0.419275,0.202194,0.000000
0.000000,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.640987,0.682792,0.857889,1.046258,0.596438,0.634773,0.729142,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.640987,0.682792,0.857889,1.046258,0.596438,0.634773,0.729142,0.707107,0.707107,0.000000,0.707107,0.707107,0.224603,0.249554,0.209500,0.350536,0.216437,0.084988,0.368626,0.000000,0.707107,0.000000,0.000000,0.640987,0.682792,0.857889,1.046258,0.596438,0.634773,0.729142,0.707107,0.000000,0.000000,0.640987,0.682792,0.857889,1.046258,0.596438,0.634773,0.729142,0.707107,0.707107,0.224603,0.249554,0.209500,0.350536,0.216437,0.084988,0.368626,0.000000,0.640987,0.682792,0.857889,1.046258,0.596438,0.634773,0.729142,0.640987,0.682792,0.857889,1.046258,0.596438,0.634773,0.729142,0.049185,0.238297,0.442422,0.048947,0.245279,0.563491,0.219127,0.422822,0.097803,0.282440,0.601339,0.204461,0.271125,0.290901,0.561266,0.472738,0.434045,0.621046,0.220057,0.533796,0.318931,0.000000
0.685483,0.677832,0.000000,0.000000,0.649059,0.785238,0.878137,0.694688,0.706283,0.907565,0.000000,0.690334,0.922082,1.175438,0.036962,0.685483,0.685483,0.042982,0.274535,0.434912,0.215322,0.190484,0.265459,0.685483,0.242832,0.274246,0.497812,0.677832,0.677832,0.064625,0.311465,0.471838,0.178684,0.154497,0.251818,0.677832,0.206000,0.262466,0.499233,0.000000,0.649059,0.785238,0.878137,0.694688,0.706283,0.907565,0.000000,0.690334,0.922082,1.175438,0.649059,0.785238,0.878137,0.694688,0.706283,0.907565,0.000000,0.690334,0.922082,1.175438,0.262827,0.421956,0.236437,0.214924,0.308100,0.649059,0.262023,0.317106,0.538914,0.160379,0.489504,0.463533,0.462770,0.785238,0.517297,0.462383,0.578709,0.649831,0.623680,0.606770,0.878137,0.677668,0.604030,0.675436,0.030353,0.235997,0.694688,0.029250,0.252888,0.518328,0.213338,0.706283,0.059301,0.229912,0.495383,0.907565,0.255510,0.017149,0.282353,0.690334,0.922082,1.175438,0.272592,0.537088,0.265563,0.000000
0.000000,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.465099,0.451176,0.584512,0.742249,0.487451,0.752490,1.096423,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.465099,0.451176,0.584512,0.742249,0.487451,0.752490,1.096423,0.707107,0.707107,0.000000,0.707107,0.707107,0.244266,0.256846,0.266392,0.489308,0.226027,0.045383,0.389344,0.000000,0.707107,0.000000,0.000000,0.465099,0.451176,0.584512,0.742249,0.487451,0.752490,1.096423,0.707107,0.000000,0.000000,0.465099,0.451176,0.584512,0.742249,0.487451,0.752490,1.096423,0.707107,0.707107,0.244266,0.256846,0.266392,0.489308,0.226027,0.045383,0.389344,0.000000,0.465099,0.451176,0.584512,0.742249,0.487451,0.752490,1.096423,0.465099,0.451176,0.584512,0.742249,0.487451,0.752490,1.096423,0.016529,0.251503,0.509576,0.027322,0.289419,0.632436,0.247269,0.503358,0.043825,0.302142,0.645666,0.261047,0.262396,0.296198,0.592668,0.522532,0.503548,0.707284,0.270682,0.612170,0.343968,0.000000
0.000000,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.683440,0.702935,0.862586,1.008140,0.664370,0.708785,0.775373,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.683440,0.702935,0.862586,1.008140,0.664370,0.708785,0.775373,0.707107,0.707107,0.000000,0.707107,0.707107,0.023985,0.023540,0.157659,0.301072,0.047095,0.189804,0.348060,0.000000,0.707107,0.000000,0.000000,0.683440,0.702935,0.862586,1.008140,0.664370,0.708785,0.775373,0.707107,0.000000,0.000000,0.683440,0.702935,0.862586,1.008140,0.664370,0.708785,0.775373,0.707107,0.707107,0.023985,0.023540,0.157659,0.301072,0.047095,0.189804,0.348060,0.000000,0.683440,0.702935,0.862586,1.008140,0.664370,0.708785,0.775373,0.683440,0.702935,0.862586,1.008140,0.664370,0.708785,0.775373,0.027147,0.180417,0.324700,0.030054,0.192137,0.351735,0.159652,0.306060,0.057153,0.212277,0.370993,0.147836,0.203752,0.281289,0.412845,0.344932,0.378366,0.473582,0.170217,0.329865,0.159762,0.000000
0.000000,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.718870,0.739498,0.925491,1.063569,0.707706,0.928767,1.075301,0.707107,0.000000,0.000000,0.707107,0.000000,0.000000,0.718870,0.739498,0.925491,1.063569,0.707706,0.928767,1.075301,0.707107,0.707107,0.000000,0.707107,0.707107,0.169306,0.192255,0.242022,0.359768,0.170266,0.243501,0.371773,0.000000,0.707107,0.000000,0.000000,0.718870,0.739498,0.925491,1.063569,0.707706,0.928767,1.075301,0.707107,0.000000,0.000000,0.718870,0.739498,0.925491,1.063569,0.707706,0.928767,1.075301,0.707107,0.707107,0.169306,0.192255,0.242022,0.359768,0.170266,0.243501,0.371773,0.000000,0.718870,0.739498,0.925491,1.063569,0.707706,0.928767,1.075301,0.718870,0.739498,0.925491,1.063569,0.707706,0.928767,1.075301,0.027707,0.224729,0.379326,0.011492,0.229286,0.389342,0.216387,0.372166,0.035408,0.221249,0.381677,0.155879,0.235947,0.005369,0.165289,0.390344,0.150941,0.012136,0.240472,0.400415,0.160458,0.000000
